date,season,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qb1_value_pre,qb2_value_pre,qb1_adj,qb2_adj,score1,score2
2007-11-11,2007,OAK,CHI,1335.285,1494.363,0.36782557481864,0.63217442518136,1336.35159091,1487.9699382,74.43283431011999,97.14257359587,6.59075589062,44.3893313016,6,17
2007-11-11,2007,CAR,ATL,1494.622,1384.616,0.7325140572416086,0.26748594275839144,1520.97336377,1401.11422313,52.01573654178,54.30584401836,-46.3725405107,-18.2117995997,13,20
2007-11-11,2007,TEN,JAX,1568.241,1555.962,0.6094149567092272,0.3905850432907728,1551.7194973,1564.57776643,73.30221781443,11.505960631506,-15.8310621626,-89.6913665916,13,28
2007-11-11,2007,PIT,CLE,1640.109,1473.592,0.7912900307075512,0.2087099692924488,1621.22154113,1473.05489037,141.82459925633998,114.34117728561,25.58337809,19.2546501144,31,28
2007-11-11,2007,KC,DEN,1512.77,1453.872,0.6711109954574275,0.3288890045425725,1495.69294985,1447.68066312,69.5743376823,113.25818537187,-10.5265303608,5.92546133612,11,27
2007-11-11,2007,NYG,DAL,1559.368,1619.396,0.5071547947674994,0.49284520523250064,1564.29798461,1627.2731747,89.34596063415,172.39432322739,1.6355724165,31.6478179853,20,31
2007-11-11,2007,WAS,PHI,1492.885,1490.117,0.5963077268537206,0.4036922731462794,1506.53960633,1502.76006774,94.75009552338,119.67580365741,-3.16114290383,-8.20379481575,25,33
2007-11-11,2007,BAL,CIN,1538.162,1459.708,0.6954635050137995,0.3045364949862005,1506.24504555,1445.05301526,105.77043259199998,167.26381276505998,-4.58886542389,11.2172700939,7,21
2007-11-11,2007,GB,MIN,1607.97,1458.515,0.7746055956839683,0.22539440431603175,1597.21073399,1458.51714072,150.63300315491998,18.290603814549,25.1839112428,-33.2616000828,34,0
2007-11-11,2007,ARI,DET,1426.793,1501.672,0.4857868063923063,0.5142131936076937,1429.67151514,1524.41251277,86.70561318375,93.58439858031,12.2148143115,-0.969838039016,31,21
2007-11-11,2007,MIA,BUF,1351.327,1543.81,0.3243501911619442,0.6756498088380558,1351.00803638,1495.40213895,39.07753652682,81.39420437841,-38.7308163726,3.6680506438,10,13
2007-11-11,2007,SD,IND,1583.925,1737.924,0.3746499553579829,0.625350044642017,1563.31292737,1711.12475589,100.45930538754,208.59026204115,-0.595773750855,9.5682880185,23,21
2007-11-11,2007,NO,STL,1533.424,1342.195,0.8138120339894376,0.1861879660105624,1532.92778221,1351.09188154,198.81853243692,75.01011416613,28.844110496,-8.34738648821,29,37
2007-11-12,2007,SEA,SF,1494.988,1353.261,0.7667439743246989,0.23325602567530113,1506.42220163,1371.54425728,114.96644798001,20.292183080862,9.08317716441,-14.637727527,24,0
2007-11-18,2007,JAX,SD,1590.985,1598.245,0.5823379065992561,0.4176620934007439,1603.51634411,1577.88915371,114.50968032932998,80.8004757582,11.9617640461,-10.3618490279,24,17
2007-11-18,2007,DET,NYG,1476.9,1534.106,0.5112145865006201,0.4887854134993799,1498.55647243,1540.10196182,97.10713737252,81.19599774231,0.865463424643,-2.35203375012,10,16
2007-11-18,2007,SEA,CHI,1508.715,1511.893,0.5880417741114116,0.4119582258885885,1519.54929027,1501.94520383,124.56225226269,24.627614201058,13.4396923912,-37.4452374159,30,23
2007-11-18,2007,NYJ,PIT,1385.118,1645.345,0.24530396511925495,0.754696034880745,1370.76246279,1626.92679564,86.47010573025,151.09763332916998,-17.1054716477,28.9885373144,19,16
2007-11-18,2007,BUF,NE,1552.311,1783.548,0.277491858331131,0.722508141668869,1504.96733668,1766.25683069,67.34609303004,268.4076557052,-3.3424536379,53.1112787168,10,56
2007-11-18,2007,DAL,WAS,1644.658,1465.847,0.8027369462445103,0.1972630537554897,1651.46919749,1479.83569288,183.47034898335,113.09408868648,35.6208598533,6.16891082294,28,23
2007-11-18,2007,ATL,TB,1417.713,1488.023,0.49235889065669897,0.5076411093433011,1432.5376384,1495.12256511,96.92783527119,143.92224653003998,25.1558676659,22.0274161616,7,31
2007-11-18,2007,SF,STL,1339.534,1382.672,0.5314204890726651,0.46857951092733485,1358.41716864,1391.34883819,48.962046639659995,91.01788220283,22.3159123376,-0.383302714409,9,13
2007-11-18,2007,HOU,NO,1456.284,1492.947,0.5406900362916689,0.4593099637083311,1455.92024975,1492.67082557,81.42314083398,193.22888030028,-2.07101355364,24.2048772547,23,10
2007-11-18,2007,BAL,CLE,1497.867,1468.356,0.6327538260718901,0.3672461739281099,1469.83438409,1467.34963586,88.79089474893,118.17672232971,-22.8158850241,20.2096901308,30,33
2007-11-18,2007,MIN,OAK,1443.911,1317.755,0.750331747123643,0.24966825287635697,1446.46251988,1322.37632528,44.54021206965,67.72548077955,-5.02226719061,11.5878422266,29,22
2007-11-18,2007,GB,CAR,1622.574,1461.525,0.786044043745742,0.213955956254258,1609.26535483,1489.54994849,174.71352558561,47.79266472552,35.9649768877,-46.1654496127,31,17
2007-11-18,2007,IND,KC,1723.604,1472.473,0.8605416852690017,0.13945831473099837,1696.54852954,1458.70380739,185.66810913519,74.81429999999999,-2.37134287066,7.68358991749,13,10
2007-11-18,2007,PHI,MIA,1517.155,1342.827,0.7986185759109815,0.2013814240890185,1529.46398118,1341.44283865,141.25078560747,95.2182,2.85465774918,16.8401782212,17,7
2007-11-18,2007,CIN,ARI,1500.002,1451.565,0.6576852556353865,0.3423147443646135,1481.46367673,1455.52755548,165.53199444969,99.02921713014,9.42346133707,17.5806481648,27,35
2007-11-19,2007,DEN,TEN,1494.17,1533.217,0.5372800554245003,0.4627199445754997,1484.66980558,1512.78091962,114.40455270849,73.08215983431,6.20237193767,-15.27947819,34,20
2007-11-22,2007,DAL,NYJ,1651.021,1408.08,0.8547870254798905,0.1452129745201095,1657.30328997,1394.67534158,192.74056030581,78.09153178959001,38.4906004224,-20.4394850356,34,3
2007-11-22,2007,DET,GB,1456.934,1633.082,0.34528738354390787,0.6547126164560921,1477.83667927,1618.28430596,97.52507604279,183.11408323065,1.05405573756,38.3670068585,26,37
2007-11-22,2007,ATL,IND,1386.092,1726.985,0.16964183465933505,0.830358165340665,1403.70377309,1700.52934255,64.15089302457,162.61625564481,-4.41892240591,-13.778828504,13,31
2007-11-25,2007,KC,OAK,1469.092,1308.201,0.7858910417770957,0.21410895822290432,1454.72299438,1312.04879105,81.52845095538,66.05961331002,10.6564858992,9.92156608767,17,20
2007-11-25,2007,TB,WAS,1519.643,1459.484,0.6727111926175733,0.3272888073824267,1523.95643042,1474.00160041,143.41726366803,129.63628980885,20.5820165758,14.131565843,19,13
2007-11-25,2007,SD,BAL,1581.319,1479.536,0.7231378469796605,0.27686215302033945,1564.23687261,1454.63145162,87.32631574029,72.87404000943,-6.5506408204,-29.2276005707,32,14
2007-11-25,2007,NYG,MIN,1554.073,1453.465,0.7217816194615537,0.2782183805384463,1560.82175498,1456.79005411,93.6356368431,48.17446049196,4.13762599789,-2.95402961998,17,41
2007-11-25,2007,CHI,DEN,1495.229,1518.939,0.5591429141320259,0.4408570858679741,1489.19576535,1507.15028849,30.798370569218996,127.64113725792,-32.0503366057,12.5105456154,37,34
2007-11-25,2007,ARI,SF,1482.037,1322.257,0.7848129388150812,0.2151870611849188,1483.75218046,1339.63614926,97.56407519727,34.91746310877,15.8023401263,14.3549842642,31,37
2007-11-25,2007,CLE,HOU,1486.687,1480.218,0.6014255949579007,0.3985744050420993,1482.55256833,1480.87825118,124.22629689855,97.76146839525,22.2239929087,6.20170090468,27,17
2007-11-25,2007,CAR,NO,1451.017,1469.012,0.5672359098197686,0.43276409018023143,1480.53099736,1467.71282414,40.28238141212999,188.45469564701995,-63.4406030856,20.2455595819,6,31
2007-11-25,2007,CIN,TEN,1469.529,1508.448,0.5374632331476008,0.4625367668523992,1453.23905175,1490.30043671,162.97719592671,94.53858070008,7.34455652367,-3.90423997868,35,6
2007-11-25,2007,NE,PHI,1803.414,1525.865,0.8778118870670821,0.12218811293291788,1777.27363035,1538.57407256,293.56718601539995,48.32708632752,62.9893110688,-97.7824010153,31,28
2007-11-25,2007,STL,SEA,1399.949,1525.38,0.4138993269045136,0.5861006730954864,1410.12985757,1532.29872875,79.10078829179999,141.89609565054,-6.7341371462,21.4461242148,19,24
2007-11-25,2007,JAX,BUF,1607.911,1532.444,0.6918096109142298,0.30819038908577023,1617.16862522,1493.95053703,124.56718840137,66.1359501528,16.4369443264,-3.60314386234,36,14
2007-11-26,2007,PIT,MIA,1622.383,1334.117,0.88427614103959,0.11572385896041004,1603.01391684,1332.33274727,128.92620318599998,86.84607258063,16.4964253603,11.8121056005,3,0
2007-11-29,2007,DAL,GB,1659.851,1649.417,0.6068840177656659,0.3931159822343341,1663.28499794,1633.91566375,187.13174428278,206.22578003181,33.7757725001,48.0045049095,37,27
2007-12-02,2007,PIT,CIN,1625.147,1500.624,0.748566609773877,0.251433390226123,1606.15514584,1483.71980616,114.26091448959,182.30790230862,8.37768672898,16.345382652,24,10
2007-12-02,2007,WAS,BUF,1447.432,1514.277,0.4973448565226576,0.5026551434773423,1461.4006565,1480.20939188,128.91381732504,64.97053141557,13.063751309,-2.7736564677,16,17
2007-12-02,2007,KC,SD,1444.809,1596.474,0.37780300573449704,0.622196994265503,1431.1682459,1577.89400065,47.54384470539,113.03669642463,-19.8324097715,6.6592577513,10,24
2007-12-02,2007,PHI,SEA,1522.933,1539.815,0.5688079993184,0.4311920006816,1536.83640984,1545.20306046,62.32933761483,127.84633524201,-85.0543063039,13.3592830742,24,28
2007-12-02,2007,NO,TB,1506.782,1531.695,0.557435188298191,0.44256481170180895,1500.03853241,1536.55737433,201.69963540276,30.173998091522996,25.5299681455,-84.7680561436,23,27
2007-12-02,2007,ARI,CLE,1448.018,1505.201,0.5112476694607885,0.4887523305392115,1451.03416827,1500.93525961,112.00023269292,130.50384038471998,22.0802676702,24.2515650062,27,21
2007-12-02,2007,CHI,NYG,1507.227,1503.824,0.5971873506129671,0.4028126493870329,1503.09360471,1510.18886461,25.229646813195,66.64882584293998,-32.8386469737,-9.42564614299,16,21
2007-12-02,2007,CAR,SF,1413.248,1356.276,0.6686592469831021,0.3313407530168979,1448.20528909,1372.35416145,53.71218239376,51.07931776431,-30.2556970816,21.8776057568,31,14
2007-12-02,2007,IND,JAX,1735.862,1626.077,0.732264716456701,0.267735283543299,1711.7234686,1630.90977037,164.29943782923,131.10952599063,-12.2484094154,18.9263289066,28,25
2007-12-02,2007,TEN,HOU,1477.353,1461.705,0.6140212466622536,0.3859787533377465,1459.8196823,1462.4955599,92.29721456901,96.3887729541,-4.93496256313,5.20526813898,28,20
2007-12-02,2007,MIN,DET,1503.714,1440.599,0.6764465746214928,0.3235534253785072,1507.42294449,1462.20532149,54.638891746229994,87.60011430192,0.425887488145,-3.94052138555,42,10
2007-12-02,2007,MIA,NYJ,1331.352,1399.251,0.49582810045314424,0.5041718995468558,1329.19151827,1388.69363361,79.57419842856,62.44581773925,7.58556324432,-27.240367809,13,40
2007-12-02,2007,OAK,DEN,1332.484,1506.941,0.3474912325244492,0.6525087674755508,1335.60353952,1493.25244913,61.59919363158,131.98242542133,-0.745129849624,14.0556624164,34,20
2007-12-02,2007,STL,ATL,1385.514,1377.216,0.6039467130396402,0.3960532869603598,1397.22552586,1392.50964704,51.08048534655,53.019816718440005,-44.1526369132,-9.48074236657,28,16
2007-12-03,2007,BAL,NE,1464.381,1806.346,0.1687743474700124,0.8312256525299876,1440.97432358,1779.01129307,74.08525463987999,289.04113087344,-26.7952874123,57.5352659636,24,27
2007-12-06,2007,WAS,CHI,1440.543,1485.14,0.5293285711219842,0.47067142887801583,1453.16571418,1483.32097863,112.18602651564,27.561861841700996,4.04666833888,-29.6764258989,24,16
2007-12-09,2007,CIN,STL,1488.087,1405.176,0.7008700000534078,0.2991299999465922,1469.83613028,1419.30755154,163.19001200997,0,5.70159905708,-92.697425615,19,10
2007-12-09,2007,DEN,KC,1469.75,1425.122,0.6527319276966622,0.3472680723033378,1455.67350351,1413.43460489,119.30820753852,70.76458866278999,7.01577035422,14.1475499158,41,7
2007-12-09,2007,GB,OAK,1631.189,1369.675,0.8675612307564223,0.13243876924357767,1615.57568727,1373.18248514,176.67883738131,79.47021637599,30.8308083326,8.25312940028,38,7
2007-12-09,2007,JAX,CAR,1619.201,1431.396,0.810807026253377,0.18919297374662303,1621.65273653,1468.62956327,139.05492522504,50.500362804869994,21.9887687801,-30.3488221998,37,6
2007-12-09,2007,NE,PIT,1810.502,1637.685,0.7972160666711918,0.20278393332880815,1781.67231196,1620.03882172,268.93791895508997,118.57395592250998,44.5694999239,10.1501773954,34,13
2007-12-09,2007,PHI,NYG,1504.215,1525.911,0.5619987501795112,0.4380012498204888,1522.05184769,1529.9614907,118.11647536392,61.36169509569,-1.53508745909,-11.4746160162,13,16
2007-12-09,2007,SEA,ARI,1558.534,1466.972,0.7112049378947747,0.2887950621052253,1559.9876226,1469.72288629,121.34618896785,111.70915581903,9.45055653041,20.695685072,42,21
2007-12-09,2007,SF,MIN,1338.128,1525.095,0.3313471298862555,0.6686528701137445,1351.92988727,1530.8233188,22.727244512742,65.95748732001,6.75118788333,6.06389090068,7,27
2007-12-09,2007,BUF,MIA,1521.166,1298.351,0.8398074784079481,0.16019252159205188,1488.4443342,1291.87201775,73.82267397252,60.443884729139995,1.79109763427,-2.35887176758,38,17
2007-12-09,2007,HOU,TB,1445.343,1549.971,0.44321674821078577,0.5567832517892142,1443.78983108,1559.82094673,45.02285241729,55.82065427433,-41.5226639141,-67.706325245,28,14
2007-12-09,2007,NYJ,CLE,1432.251,1486.247,0.5158307359590041,0.4841692640409959,1426.01313414,1482.24654159,56.86102456220999,129.09078735267,-28.6707460071,22.33246024,18,24
2007-12-09,2007,BAL,IND,1460.225,1742.738,0.22233588325205805,0.7776641167479419,1438.31330468,1720.98050244,86.46748324037999,176.55993922808997,-18.935615508,-5.50584033089,20,44
2007-12-09,2007,DET,DAL,1419.218,1678.079,0.2467626163072721,0.753237383692728,1438.80494718,1681.62497441,95.34027042408,201.12110126823,0.145128625568,39.0943614672,27,28
2007-12-09,2007,TEN,SD,1493.715,1616.161,0.4180737770025571,0.5819262229974429,1478.52541112,1595.62764167,101.956489107,100.2411585549,0.0466964679635,-0.0470155015386,17,23
2007-12-10,2007,ATL,NO,1357.554,1488.505,0.4062126485546145,0.5937873514453855,1370.42762137,1476.77496001,66.218243289,199.25525284632,13.6564124014,22.7380734586,14,34
2007-12-13,2007,HOU,DEN,1476.052,1493.271,0.5683321386312471,0.4316678613687529,1473.96306273,1480.87225649,65.28258019799999,147.41469551688,-29.316666828,20.7182258256,31,13
2007-12-15,2007,SF,CIN,1319.012,1500.994,0.3377353780637262,0.6622646219362738,1332.63545515,1479.9640358,0,151.37326488537,-6.85014067767,-0.732666839567,20,13
2007-12-16,2007,NE,NYJ,1821.815,1412.075,0.938935902119886,0.06106409788011413,1792.06222302,1409.34215819,291.82117713507,52.671663998579994,53.7489969134,-29.3318889886,20,10
2007-12-16,2007,NO,ARI,1512.52,1450.305,0.675311631950293,0.324688368049707,1500.86580033,1451.87516965,215.05842309798,100.5100979751,29.23887041,13.9398441965,31,24
2007-12-16,2007,NYG,WAS,1541.805,1461.036,0.6982785426011805,0.3017214573988195,1546.60369399,1470.9729735,66.10345424793,31.463626352994,-8.4190237654,-96.6088809737,10,22
2007-12-16,2007,TB,ATL,1519.262,1333.539,0.8089616943811005,0.19103830561889945,1529.64771508,1346.33678105,122.44209903684,71.32085948954999,2.34470524493,15.5248998816,37,3
2007-12-16,2007,DAL,PHI,1681.223,1488.32,0.8152677350351486,0.1847322649648514,1684.36028406,1505.4096444,210.16261755191996,117.83017970328,41.671830725,-1.71425571876,6,10
2007-12-16,2007,STL,GB,1392.268,1639.183,0.25976565555075415,0.7402343444492459,1409.17964602,1623.53749766,66.78186560892,183.77186597319,-14.0374612756,32.8357822066,14,33
2007-12-16,2007,OAK,IND,1361.681,1755.764,0.13074882283418252,0.8692511771658175,1365.22067476,1733.03768003,72.20716314767999,194.32989649425,4.23188856279,3.65433844162,14,21
2007-12-16,2007,SD,DET,1632.017,1416.074,0.8344138514283744,0.16558614857162557,1611.64871252,1436.06963753,90.18701899878,101.90685533589,-5.04972179183,3.43785594275,51,14
2007-12-16,2007,CAR,SEA,1419.633,1575.201,0.37253630496379664,0.6274636950362034,1457.2261838,1577.83533924,0,140.38240811364,-72.4640241943,18.504517949,13,10
2007-12-16,2007,CLE,BUF,1506.423,1529.924,0.559439459866273,0.44056054013372703,1498.91751753,1498.81651894,129.99794428335,88.41950644923,21.6694156933,8.99995899081,8,0
2007-12-16,2007,MIA,BAL,1289.594,1447.199,0.36979945910245887,0.6302005408975411,1281.499833,1426.2561271,44.08995592287,75.21219170321999,-9.49669873263,-23.3205665913,22,16
2007-12-16,2007,KC,TEN,1401.601,1477.858,0.4838055412111896,0.5161944587888103,1388.23585192,1462.50434027,53.67521782986,90.20511254766,4.89548700359,-5.9165803647,17,26
2007-12-16,2007,PIT,JAX,1626.372,1630.963,0.5860699510552613,0.4139300489447387,1609.64891066,1633.05611599,118.6637791251,146.77294551183002,9.71894898472,24.7807915159,22,29
2007-12-17,2007,MIN,CHI,1544.211,1464.646,0.6968163231192951,0.3031836768807049,1550.11775092,1465.5137193,72.43243751006999,26.376456646749,8.99817145064,-44.2427580168,20,13
2007-12-20,2007,STL,PIT,1377.893,1601.31,0.2866067883061687,0.7133932116938313,1396.27876857,1587.57049284,54.91749075285,110.96247306969,-19.6010522555,5.4105804797,24,41
2007-12-22,2007,CAR,DAL,1437.777,1651.495,0.29815698205207974,0.7018430179479203,1477.94064225,1653.53429976,20.188462101059997,169.79218172895,-58.7465919341,19.4133075478,13,20
2007-12-23,2007,CHI,GB,1452.815,1653.558,0.31401833572043264,0.6859816642795673,1453.93586496,1636.43837511,26.486997959301,179.41729818177,-40.7716566148,29.0167091956,35,7
2007-12-23,2007,SEA,BAL,1557.057,1421.595,0.7602320312748008,0.23976796872519923,1557.1208808,1401.86621746,143.80846896735,34.45992,19.2998641834,-53.294387532,27,6
2007-12-23,2007,NE,MIA,1824.224,1315.198,0.9645780571453652,0.03542194285463473,1793.91372124,1305.88974265,262.98376165776,51.29535653748,36.6125479351,-5.41916348872,28,7
2007-12-23,2007,JAX,OAK,1656.025,1356.951,0.8904921852649503,0.10950781473504968,1655.13453381,1359.82546375,148.86773616528,76.09579807797,24.6183531952,5.98525962176,49,11
2007-12-23,2007,ARI,ATL,1437.539,1321.345,0.739435477344154,0.26056452265584595,1439.18173414,1332.87804487,105.86832479091,48.898775397449995,15.8125904646,3.53761284154,30,27
2007-12-23,2007,DET,KC,1405.392,1379.435,0.6279869801518779,0.3720130198481221,1422.21818005,1365.77995797,97.48985505501,62.06936485298999,1.07248516858,8.84778616498,25,20
2007-12-23,2007,NO,PHI,1525.285,1518.047,0.6024862586297136,0.3975137413702864,1513.55923584,1536.2356287,225.1650251631,119.74040262822,32.5927318709,-0.774928792295,23,38
2007-12-23,2007,BUF,NYG,1510.922,1503.443,0.6028184667308711,0.39718153326912886,1481.52346428,1504.03300991,79.45411364418,51.66046859885999,4.06726463885,-15.1196817152,21,38
2007-12-23,2007,SF,TB,1348.102,1531.457,0.33596984655869233,0.6640301534413077,1360.34647178,1543.10645126,20.488988894055,109.48535525235,3.73686080323,-4.32504716042,21,19
2007-12-23,2007,MIN,WAS,1556.042,1499.399,0.6682395170716705,0.3317604829283295,1561.69560526,1513.54365759,65.77335400679999,24.915520542429,5.21872112653,-93.9335831472,21,32
2007-12-23,2007,IND,HOU,1760.494,1500.932,0.8662648170685951,0.13373518293140485,1738.43289103,1503.31603156,184.58361807863997,74.57814154527,-1.40160037767,-23.2030528131,38,15
2007-12-23,2007,TEN,NYJ,1500.025,1409.666,0.7097805122728296,0.29021948772717043,1484.96023421,1407.49065998,103.13011928835,97.60696455213,0.765023667396,25.0662895419,10,6
2007-12-23,2007,CIN,CLE,1471.905,1525.425,0.5165150382162124,0.4834849617837877,1452.25301917,1516.21057219,154.59755756346,114.62290476252,0.699381697975,12.8984251482,19,14
2007-12-24,2007,SD,DEN,1642.7,1468.391,0.7986009852443618,0.20139901475563815,1625.50016999,1451.51928765,91.62397100472,143.54996898099,-4.05894825772,17.7499512663,23,3
2007-12-29,2007,NYG,NE,1539.477,1825.961,0.21840861457333569,0.7815913854266643,1538.02265381,1795.51404873,34.89689129256,243.37139264921996,-22.6555909648,24.9484737798,35,38
2007-12-30,2007,CHI,NO,1502.051,1490.742,0.6080850522797909,0.3919149477202091,1507.94255617,1479.10471425,36.18681883476,216.58105612274997,-32.7998397859,26.457364311,33,25
2007-12-30,2007,PHI,BUF,1552.591,1474.888,0.6945471246274056,0.30545287537259436,1570.69015029,1447.53382039,134.99106545397,61.5547235589,6.79780147044,-5.08579363582,17,9
2007-12-30,2007,CLE,SF,1508.189,1363.522,0.7697571176891057,0.2302428823108943,1497.43880371,1375.63935372,104.80829442765,56.65782803207999,7.34619872334,6.59319652311,20,7
2007-12-30,2007,MIA,CIN,1313.461,1489.14,0.34589796151935615,0.6541020384806439,1304.28941516,1471.02478765,36.726309367439995,137.71129399995,-12.4327288993,-7.97377719778,25,38
2007-12-30,2007,HOU,JAX,1493.525,1662.909,0.35414179342996566,0.6458582065700343,1495.56135004,1661.4952638,77.9664836478,21.395697549831,-20.3487291211,-107.65751002,42,28
2007-12-30,2007,BAL,PIT,1408.01,1616.765,0.30416964482610837,0.6958303551738916,1393.33287641,1603.06128957,42.899984027669994,89.4570064938,-46.4096361416,-47.4892565698,27,21
2007-12-30,2007,DEN,MIN,1457.331,1520.888,0.5020766319902622,0.4979233680097378,1437.14454455,1521.25893211,123.29632894689,81.77203254099,6.73563368606,12.9571243373,22,19
2007-12-30,2007,ARI,STL,1444.214,1362.438,0.6994984306238292,0.3005015693761708,1445.81944736,1380.78797184,134.19695195577,58.54395849852,29.0878370868,-17.1077147241,48,19
2007-12-30,2007,TB,CAR,1516.037,1426.162,0.7092062565539509,0.29079374344604914,1527.81356932,1468.44018608,58.69792537917,15.042572833464,-55.0262143964,-58.3822069711,23,31
2007-12-30,2007,NYJ,KC,1400.941,1366.633,0.6391467692133155,0.3608532307866845,1396.96251927,1353.78122552,42.42388465095,53.74195701996,-32.0624268009,4.24169294016,13,10
2007-12-30,2007,GB,DET,1604.322,1418.193,0.8093226189659393,0.19067738103406073,1582.43168389,1434.2169125,156.58070272317,84.36177588234,16.1475760022,-5.53165872919,34,13
2007-12-30,2007,IND,TEN,1767.902,1508.751,0.8659904890485908,0.13400951095140923,1746.18757256,1495.48837492,200.96921512173,88.55977950864,6.86120374221,-6.62745292673,10,16
2007-12-30,2007,ATL,SEA,1314.67,1570.642,0.24986672763934537,0.7501332723606546,1326.24033166,1565.65422184,62.759387931899994,138.28631879337,10.2910384667,15.5805834218,44,41
2007-12-30,2007,WAS,DAL,1534.553,1663.11,0.4095409222008348,0.5904590777991652,1553.98033074,1663.03475593,49.80702690447,171.53512519142998,-75.7841347939,19.323371545,27,6
2007-12-30,2007,OAK,SD,1350.067,1653.76,0.20196994523212697,0.798030054767873,1353.46473377,1639.8749131,112.90158,97.59695147136,47.1177222398,-0.851680314335,17,30
2008-01-05,2007,PIT,JAX,1587.791,1626.187,0.5382115802794359,0.46178841972056406,1572.02897088,1632.56203845,125.19947282469,157.01239279605,13.7622342528,19.8191830136,29,31
2008-01-05,2007,SEA,WAS,1547.867,1572.142,0.5583410367555216,0.4416589632444784,1543.12395757,1598.18018097,131.55664073045995,61.5707255988,11.4428240003,-65.2067642936,35,14
2008-01-06,2007,SD,TEN,1663.377,1548.277,0.7382202920656032,0.26177970793439675,1652.5391028,1534.78785949,101.11048368333,94.89348232584,0.963717074984,-3.19137884055,17,6
2008-01-06,2007,TB,NYG,1482.511,1533.975,0.5194700199533255,0.48052998004667447,1496.9565858,1533.28011019,107.20956711366,62.74063193541,-9.0494304129,-7.52003530907,14,24
2008-01-12,2007,NE,JAX,1831.462,1638.157,0.8156159984373653,0.18438400156263468,1800.25659234,1643.1289258,255.68956267206,139.68442040090997,29.8355990732,10.1878944675,31,20
2008-01-12,2007,GB,SEA,1614.902,1574.675,0.6469673545625529,0.35303264543744706,1594.42329277,1565.82181411,158.22809837472,125.80230920433,16.1638950238,7.99901494022,42,20
2008-01-13,2007,IND,SD,1728.375,1675.402,0.663539399648991,0.336460600351009,1706.88808799,1662.47767426,193.68654660234,107.86965314532,2.87674231693,4.30955849295,24,28
2008-01-13,2007,DAL,NYG,1625.522,1559.042,0.6806715570875468,0.3193284429124532,1618.8349057,1559.41822702,148.31121535032,79.9724518659,6.75357992628,1.54469162918,17,21
2008-01-20,2007,GB,NYG,1636.03,1582.345,0.6644538181657943,0.3355461818342057,1612.03494904,1585.36928806,168.4409431518,84.33550806252,20.4621226577,3.71451883273,20,23
2008-01-20,2007,NE,SD,1839.663,1697.971,0.7667079388436255,0.2332920611563745,1806.39016025,1687.1108086,267.6133468305,124.42329065859,34.2836287726,12.3838976118,21,12
2008-02-03,2007,NYG,NE,1601.818,1849.484,0.1937726673349928,0.8062273326650072,1605.04857632,1814.36622637,85.36675309635,246.56664681627,4.10339572592,22.0262231434,17,14
2008-09-04,2008,NYG,WAS,1586.338,1531.89,0.6654323682484535,0.33456763175154647,1541.36389721,1501.81273876,90.56709935658,105.1583623266,-0.389572046513,0.396782790973,16,7
2008-09-07,2008,NE,KC,1717.863,1406.373,0.897269817607416,0.10273018239258402,1671.18717005,1395.86203937,231.31061763843,51.596156388809995,17.581258148,-4.71663388886,17,10
2008-09-07,2008,CLE,DAL,1514.523,1569.813,0.5139701762447572,0.4860298237552429,1501.21779216,1587.09974326,97.77404016303,129.54017603439,0.364606815773,4.8046979226,10,28
2008-09-07,2008,NO,TB,1484.398,1473.296,0.6078010393677229,0.3921989606322771,1503.31260357,1492.12410421,182.79579051426,102.30087889791,17.5136145212,-2.08889799938,24,20
2008-09-07,2008,TEN,JAX,1525.835,1588.304,0.503642337363247,0.49635766263675296,1504.1309529,1583.33230176,88.8101313957,137.24251080539997,-3.3148801211,8.74590604221,17,10
2008-09-07,2008,BAL,CIN,1459.656,1506.015,0.5268008435772168,0.4731991564227832,1427.52115447,1468.87087809,105.19344,141.40137771968998,3.72674211768,6.71321221735,17,10
2008-09-07,2008,SD,CAR,1627.1,1474.792,0.7774600118370273,0.2225399881629727,1606.26660944,1484.88270436,107.7934200618,127.01652684303,2.19658489634,18.9099701376,24,26
2008-09-07,2008,PHI,STL,1545.131,1397.183,0.7730874068589693,0.2269125931410307,1530.10200675,1427.56204129,137.92572164349,58.84953972512999,6.12581428621,-10.7106712415,38,3
2008-09-07,2008,SF,ARI,1403.284,1477.251,0.4870983141881712,0.5129016858118287,1413.51513171,1476.84405186,29.018879999999996,133.80598377530998,-4.89209848616,12.5227331959,13,23
2008-09-07,2008,PIT,HOU,1552.214,1521.832,0.6339181559112075,0.3660818440887925,1539.40712967,1490.48212786,114.42758873303998,89.93402121560999,4.34714743865,-3.40972595002,38,17
2008-09-07,2008,IND,CHI,1638.871,1514.131,0.7488016455376189,0.25119835446238115,1620.5299897,1504.59678985,210.0048858666,51.999351736529995,14.6478580754,-15.782247923,13,29
2008-09-07,2008,MIA,NYJ,1365.719,1442.009,0.48375810035959527,0.5162418996404048,1383.42672254,1464.54545947,95.14036445529,163.45223257803,9.51315461863,27.4381692187,14,20
2008-09-07,2008,ATL,DET,1393.297,1440.076,0.5261981128373632,0.4738018871626368,1370.01235465,1440.61562303,111.99474,80.04785703485999,11.8954431234,-3.88113088659,34,21
