total_line,temp,wind,total_qb_elo,team_elo_diff,qb_elo_diff,avg_home_total_yards,avg_away_total_yards,avg_home_total_yards_against,avg_away_total_yards_against,div_game,roof_closed,roof_dome,roof_open,roof_outdoors,surface_astroplay,surface_astroturf,surface_dessograss,surface_fieldturf,surface_grass,surface_matrixturf,surface_sportturf,total_result
37.5,85,9,-9.49225842467,3.95264599000006,1.24649761543,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,Over
41.0,67,8,3.61355468383,34.28435167,21.23830854177,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,Over
46.0,65,17,0.234228851099999,142.96854215,26.0660540613,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,Over
47.0,76,5,17.85417802844,56.85684367,24.78198880656,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,Under
41.5,72,0,15.36252471004,76.20858348,7.95636497976,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,Under
44.0,90,5,15.73827561262,143.88037479,7.43491146698,353.0,379.0,293.0,357.0,0,0,0,0,1,0,0,0,0,1,0,0,Under
34.0,76,14,-0.90509604809,65.6159939299998,3.69481093383,182.0,269.0,339.0,247.0,1,0,0,0,1,0,0,0,0,1,0,0,Over
47.0,74,0,19.00088648459,36.0158362699999,9.40547392001,428.0,259.0,373.0,359.0,0,0,0,0,1,0,0,0,1,0,0,0,Under
39.5,72,0,-4.2555547278,132.73271297,27.045802826,165.0,424.0,322.0,316.0,0,0,0,1,0,0,0,0,0,1,0,0,Under
46.0,72,0,19.507384945393,124.43666272,19.235453650007,340.0,377.0,432.0,343.0,1,0,1,0,0,0,0,0,1,0,0,0,Under
43.0,82,7,-1.85777111254,233.17708984,13.63481061974,308.0,226.0,356.0,451.0,0,0,0,0,1,0,0,0,0,1,0,0,Over
35.0,91,4,11.95204843864,42.3293056,15.12890620976,359.0,322.0,259.0,165.0,0,0,0,0,1,0,0,0,0,1,0,0,Under
36.0,75,0,-64.25438700159,113.83303933,54.37959256021,316.0,432.0,424.0,340.0,0,0,0,0,1,0,0,0,0,1,0,0,Under
44.0,94,0,5.74028879372,63.3723044599999,13.45159866154,347.0,451.0,293.0,226.0,1,0,0,0,1,0,0,0,0,1,0,0,Under
41.5,60,4,9.12245063533,66.74839935,4.26869097739,343.0,356.0,377.0,308.0,0,0,0,0,1,0,0,0,1,0,0,0,Under
44.0,77,4,5.8962844215,1.01109620000011,3.55512204364,321.0,312.0,426.0,335.0,1,0,0,0,1,0,0,0,0,1,0,0,Under
43.0,76,7,-20.24056808631,107.9663642,8.52654078289,247.0,373.0,269.0,428.0,0,0,0,0,1,0,0,0,0,1,0,0,Over
37.0,82,8,9.955272470508,61.2359089400002,8.514300035192,409.0,426.0,398.0,321.0,1,0,0,0,1,0,0,0,1,0,0,0,Under
53.0,70,16,3.5087571305442,111.32222308,3.3410642691958,357.0,398.0,379.0,409.0,1,0,0,0,1,0,0,0,0,1,0,0,Under
36.0,93,0,-37.74114930901,17.52936316,34.53810280839,335.0,339.0,312.0,182.0,1,0,0,0,1,0,0,0,1,0,0,0,Under
43.0,77,8,-6.196015779,40.786484,8.719034175,293.0,293.0,353.0,347.0,0,0,0,0,1,0,0,0,1,0,0,0,Under
36.0,77,12,7.71125736939,41.6153700300001,5.39139934721,240.5,297.0,343.0,393.5,0,0,0,0,1,1,0,0,0,0,0,0,Over
39.0,73,9,25.00345285695,74.8703201599999,17.76671078805,265.0,466.0,257.0,286.0,0,0,0,0,1,0,0,0,0,1,0,0,Under
38.0,65,3,3.597028402901,58.7405493600002,4.288773846279,352.5,343.0,382.0,240.5,0,0,0,0,1,0,0,0,0,1,0,0,Under
47.0,72,0,6.27150208989,272.60229853,4.44620128981,304.0,382.0,351.5,352.5,0,0,1,0,0,0,0,0,1,0,0,0,Under
37.5,85,14,-0.223993380570001,104.12793537,8.47997544753,334.5,305.5,348.5,344.0,0,0,0,0,1,0,0,0,0,1,0,0,Over
44.5,72,0,-11.13305067821,10.0750789900001,7.48328812963,286.0,370.0,466.0,275.0,0,0,1,0,0,0,0,0,1,0,0,0,Over
34.5,69,10,-1.84108080082,11.32956272,10.9876160098,348.5,351.5,334.5,304.0,0,0,0,0,1,0,0,0,1,0,0,0,Over
47.0,75,0,21.88363513137,183.94473211,15.08083759103,453.0,345.5,195.5,380.0,0,0,0,0,1,0,0,0,0,1,0,0,Under
46.0,72,0,0.45348972408,37.01249469,9.12162472566,387.5,304.0,378.0,329.0,0,0,1,0,0,0,0,0,1,0,0,0,Over
42.0,60,0,7.82016893034,113.18213148,14.42581970786,393.5,378.0,297.0,387.5,1,0,0,0,1,0,0,0,1,0,0,0,Over
41.0,72,0,-11.54265772246,128.07291705,23.95823078394,195.5,343.0,453.0,367.0,0,0,0,0,1,0,0,0,0,1,0,0,Over
41.5,83,7,22.88827206471,9.36040737000008,9.31721620549,406.5,344.0,222.5,305.5,0,0,0,0,1,0,0,1,0,0,0,0,Over
42.5,68,8,-7.95139709497,11.3213425199999,0.82572373501,283.0,275.0,333.5,370.0,0,0,0,0,1,0,0,0,0,1,0,0,Over
49.0,72,6,-3.945939177562,74.5262893500001,3.389152095138,333.5,380.0,283.0,345.5,1,0,0,0,1,0,0,0,0,1,0,0,Under
41.5,79,2,7.9721895658,134.44950768,38.604427217,394.666666666667,222.5,261.666666666667,406.5,0,0,0,0,1,0,0,0,1,0,0,0,Under
37.5,82,10,-4.15140064089,11.5957211,1.97839761533,339.666666666667,346.666666666667,293.666666666667,351.666666666667,0,0,0,0,1,0,0,0,0,1,0,0,Under
47.0,73,0,12.00149686693,133.3807003,7.24375862727,379.666666666667,350.333333333333,369.333333333333,329.333333333333,0,0,0,0,1,0,0,0,0,1,0,0,Over
38.5,72,0,-14.957352222,34.8554729999998,4.75353379,351.0,242.666666666667,339.666666666667,332.333333333333,0,0,1,0,0,0,0,0,1,0,0,0,Under
46.0,78,1,13.73563624986,42.5457655199998,0.61506088086,329.333333333333,389.333333333333,350.333333333333,318.666666666667,0,0,0,0,1,0,0,0,1,0,0,0,Over
35.0,87,10,-18.52316145473,63.7027338800001,11.63939900247,328.666666666667,257.0,325.0,265.0,0,0,0,0,1,0,0,0,0,1,0,0,Under
45.0,82,9,-3.922263869965,219.80482542,5.164371044795,318.666666666667,315.666666666667,389.333333333333,349.0,1,0,0,0,1,0,0,0,0,1,0,0,Under
37.0,80,7,-15.6486374416,33.70889257,42.4552301428,367.0,411.333333333333,343.0,349.333333333333,0,0,0,0,1,0,0,0,0,1,0,0,Under
31.5,79,6,-146.6468281107,6.59988859999999,30.2484076181,329.0,293.666666666667,304.0,339.666666666667,0,0,0,0,1,0,0,0,0,0,0,1,Under
44.5,72,0,2.92622683436,82.5285244300001,14.75056169864,332.333333333333,339.666666666667,242.666666666667,351.0,0,0,1,0,0,0,0,0,1,0,0,0,Under
46.5,87,17,14.3050089213,76.5831516999999,22.0783206051,351.666666666667,451.333333333333,346.666666666667,352.333333333333,0,0,0,0,1,0,0,0,0,1,0,0,Over
46.0,66,10,24.732372831,74.07821079,0.405586356200001,352.333333333333,381.333333333333,451.333333333333,261.333333333333,0,0,0,0,1,0,0,0,0,1,0,0,Under
42.0,66,13,2.964001692,29.6417309999999,21.432881868,349.333333333333,261.333333333333,411.333333333333,381.333333333333,1,0,0,0,1,0,0,0,0,1,0,0,Over
43.0,75,3,-4.54694386456,69.8654213500001,1.24700051542,319.0,325.0,328.0,328.666666666667,0,0,0,0,1,0,0,0,0,1,0,0,Over
43.5,72,0,-58.25723938055,5.09060258999989,70.13920444825,342.5,362.75,333.0,370.5,0,0,1,0,0,0,0,0,1,0,0,0,Over
33.0,50,8,21.80600441726,2.85392595000008,14.44767142034,243.0,328.0,348.0,319.0,1,0,0,0,1,1,0,0,0,0,0,0,Over
35.0,52,6,-7.77633136647,60.9393796300001,11.30912764509,349.0,261.666666666667,315.666666666667,394.666666666667,0,0,0,0,1,0,0,0,0,1,0,0,Under
33.0,72,0,-65.2234994409,72.9390573600001,38.1806646249,247.333333333333,305.666666666667,342.777777777778,254.777777777778,0,0,1,0,0,0,0,0,1,0,0,0,Over
41.0,52,10,3.48532124747,31.02789102,9.82120323477,334.0,348.0,313.25,243.0,0,0,0,0,1,0,0,0,0,1,0,0,Over
40.5,72,0,-11.1260480645,2.3580741400001,14.0608206549,248.333333333333,321.25,387.777777777778,327.75,1,1,0,0,0,0,0,0,0,1,0,0,Over
32.0,57,7,-36.37503501048,48.0723567800001,24.57387233552,264.5,339.25,311.5,249.75,0,0,0,0,1,0,0,0,1,0,0,0,Under
48.0,72,0,29.5268596802,34.8789602300001,5.7338383436,413.0,398.75,362.0,367.0,1,0,1,0,0,0,0,0,1,0,0,0,Over
47.0,64,3,79.42439729275,354.66304331,65.20446987665,248.75,327.75,382.5,321.25,0,0,0,0,1,0,0,0,0,1,0,0,Under
42.0,81,10,22.920012202267,128.38954979,24.592601656533,382.5,313.25,248.75,334.0,0,0,0,0,1,0,0,0,0,1,0,0,Over
44.0,77,0,26.31918459715,156.14436107,18.90526319465,368.0,437.75,351.0,355.0,1,0,0,0,1,0,0,0,1,0,0,0,Under
34.5,50,7,-23.613914790282,59.4122849,22.600184156718,341.0,367.0,317.75,394.555555555555,0,0,0,0,1,0,0,0,0,1,0,0,Over
38.0,80,5,18.81993871483,68.9119046000001,28.62318614617,317.75,389.5,341.0,241.875,0,0,0,0,1,0,0,0,0,1,0,0,Over
45.5,64,8,23.4221458536,36.27995141,3.257376435,370.5,369.333333333333,362.75,379.666666666667,0,0,0,0,1,0,0,0,0,1,0,0,Over
33.5,67,22,-40.17449763794,90.72821847,47.32831986826,326.5,335.25,252.0,269.5,1,0,0,0,1,0,0,0,0,0,0,1,Under
37.5,57,9,-27.84875190805,51.76574476,8.77002480975,269.5,333.0,335.25,342.5,1,0,0,0,1,0,0,0,0,1,0,0,Under
45.5,76,0,33.8579242758,31.7337373400001,2.0169495436,385.6,362.0,383.0,413.0,1,0,0,0,1,0,0,0,1,0,0,0,Under
42.0,72,0,-13.13790154605,65.4745018600001,21.29923797195,252.0,316.6,326.5,399.2,0,0,1,0,0,0,0,0,1,0,0,0,Under
42.5,66,7,-17.39415378608,25.9212475099998,2.2789138159,355.0,387.0,437.75,320.0,0,0,0,0,1,0,0,0,0,1,0,0,Over
42.0,72,0,-5.866320067,131.384687,16.457733953,332.8,356.8,329.0,388.4,1,0,1,0,0,0,0,0,1,0,0,0,Over
36.0,56,15,-76.81623708608,79.85008997,72.79870683272,359.25,322.6,349.125,385.8,0,0,0,0,1,0,0,1,0,0,0,0,Over
33.0,81,9,-2.66976664603,91.6816314499999,12.30621076799,333.4,330.75,256.6,249.25,0,0,0,0,1,0,0,0,0,1,0,0,Over
44.5,66,0,35.33315101404,102.31282012,15.44239432896,319.0,385.8,257.066666666667,322.6,0,0,0,0,1,0,0,0,0,1,0,0,Over
33.0,52,15,-9.9846673662,31.6875075,49.5618961436,248.0,256.6,330.2,333.4,1,0,0,0,1,1,0,0,0,0,0,0,Over
44.0,75,5,10.39419092097,26.4257134900001,20.89863791863,324.2,388.4,383.0,356.8,0,0,0,0,1,0,0,0,0,1,0,0,Over
50.5,64,7,15.11543785339,102.26488343,0.972740308129999,351.0,353.4,368.0,361.266666666667,1,0,0,0,1,0,0,0,0,1,0,0,Under
45.5,57,14,0.923581562299997,135.28420984,36.9436639935,409.0,259.25,413.0,318.4375,0,0,0,0,1,0,0,0,1,0,0,0,Over
50.5,72,0,12.2804978986682,237.85913498,12.1733117087318,337.2,413.0,240.4,409.0,0,0,1,0,0,0,0,0,1,0,0,0,Over
42.5,78,15,-2.32377780528,118.7028158,9.74303992652,330.8,339.4,340.52,396.0,0,0,0,0,1,0,0,0,0,1,0,0,Over
43.0,47,6,55.9277899397,0.564180219999798,4.0081079965,386.666666666667,332.8,328.666666666667,312.08,1,0,0,0,1,0,0,0,1,0,0,0,Under
36.0,47,5,60.5424706248,86.1545622400001,67.4220083206,311.6,252.2,333.8,320.68,0,0,0,0,1,0,0,0,0,1,0,0,Under
44.5,72,0,-17.39502377455,318.09518253,11.46272120125,256.6,342.166666666667,424.8,404.166666666667,1,1,0,0,0,0,0,0,0,1,0,0,Over
46.0,72,0,-12.9555766812,41.0130711600002,40.7869503164,329.8,329.0,258.0,332.8,1,0,1,0,0,0,0,0,1,0,0,0,Under
47.0,53,17,11.28270438015,18.49612387,5.63496668401,383.0,354.166666666667,385.6,347.666666666667,0,0,0,0,1,0,0,0,0,1,0,0,Under
50.0,72,0,-138.89182849603,12.06075201,132.11478472397,404.166666666667,355.666666666667,342.166666666667,342.666666666667,0,0,1,0,0,0,0,0,1,0,0,0,Under
38.0,60,4,43.52065166132,170.56586102,49.69961780368,396.0,240.4,339.4,337.2,0,0,0,0,1,0,0,0,0,1,0,0,Over
45.5,55,1,32.2587168929,11.3965426899999,4.5339716387,422.166666666667,388.666666666667,257.041666666667,352.666666666667,0,0,0,0,1,0,0,0,1,0,0,0,Under
45.0,83,5,-7.896311475,52.630627,65.5506079502,399.2,328.666666666667,316.6,386.666666666667,0,0,0,0,1,0,0,0,0,1,0,0,Under
32.0,48,6,-44.49656094326,60.0812439900001,25.11896763634,258.0,333.8,329.8,311.6,0,0,0,0,1,0,0,0,0,1,0,0,Under
46.5,54,17,11.7230269759,110.68349034,9.2425888811,350.8,343.5,389.28,388.333333333333,0,0,0,0,1,0,0,0,1,0,0,0,Over
42.0,59,0,19.40313090756,67.4142646400001,17.93214811944,347.0,264.833333333333,354.32,265.5,0,0,0,0,1,0,0,0,0,1,0,0,Over
41.0,72,0,-34.16225230616,98.5201298499999,38.79582141684,342.666666666667,265.5,355.666666666667,264.833333333333,0,0,1,0,0,0,0,0,1,0,0,0,Under
44.0,70,5,-21.699953923843,97.6667294399999,20.910643956757,320.0,339.5,252.166666666667,336.5,0,0,0,0,1,0,0,0,0,1,0,0,Over
46.0,58,9,44.7791289683,84.1311580199999,0.2716677899,376.857142857143,336.5,330.114285714286,339.5,0,0,0,0,1,0,0,0,1,0,0,0,Under
41.0,71,0,22.99443391383,115.56361388,9.80297569817,376.0,365.166666666667,404.142857142857,333.722222222222,0,0,0,0,1,0,0,0,1,0,0,0,Over
32.5,72,0,57.89055497561,15.3299411999999,71.93824777079,265.0,263.0,291.5,316.5,1,0,1,0,0,0,0,0,1,0,0,0,Under
37.5,72,0,-32.9064308736,4.46549594999988,0.6665517542,244.0,291.5,358.805555555556,265.0,0,0,0,1,0,0,0,0,0,1,0,0,Under
41.0,64,13,16.49270491119,15.85565868,7.86952947001,344.166666666667,407.333333333333,350.416666666667,239.0,1,0,0,0,1,0,0,0,1,0,0,0,Under
43.0,72,0,-129.95261732693,74.1669401300001,118.70317041307,390.285714285714,313.833333333333,354.714285714286,337.208333333333,0,0,1,0,0,0,0,0,1,0,0,0,Over
46.0,67,9,20.56262188941,27.55077205,5.28608222919,333.0,359.666666666667,370.028571428571,261.194444444444,0,0,0,0,1,0,0,0,0,1,0,0,Over
41.0,76,3,-12.79948873639,6.56464585000003,0.118375529110001,354.714285714286,325.0,390.285714285714,361.833333333333,0,0,0,0,1,0,0,0,0,1,0,0,Under
51.0,73,8,-6.251954023493,5.28057766000006,7.340531854827,349.285714285714,361.833333333333,372.714285714286,325.0,1,0,0,0,1,0,0,0,0,1,0,0,Under
44.0,52,3,5.75117961231,16.7756285299999,0.77286354065,349.428571428571,371.0,345.114285714286,348.472222222222,0,0,0,0,1,0,0,0,0,1,0,0,Over
37.0,61,3,-45.4191322649,247.28148825,54.6455000647,239.0,339.333333333333,407.333333333333,330.791666666667,0,0,0,0,1,0,0,0,0,1,0,0,Under
43.5,58,7,34.7701418376,121.68019576,1.9826401202,388.333333333333,261.714285714286,343.5,357.857142857143,1,0,0,0,1,0,0,0,0,1,0,0,Under
33.0,54,2,-12.0665070501,113.65126985,55.3072120003,329.666666666667,316.5,375.222222222222,263.0,1,0,0,0,1,0,0,1,0,0,0,0,Over
36.0,70,14,-9.6351795679,63.7435492100001,51.5127954377,317.571428571429,371.25,322.285714285714,338.8125,1,0,0,0,1,0,0,0,0,0,0,1,Under
39.0,64,18,-4.7566431573,33.1234568300001,25.1706545423,298.571428571429,337.5,245.571428571429,355.958333333333,0,0,0,0,1,0,0,0,0,1,0,0,Under
37.5,79,3,-21.5503114251,143.73052411,12.9430439039,331.0,245.571428571429,391.673469387755,298.571428571429,1,0,0,0,1,0,0,0,0,1,0,0,Under
51.5,55,8,8.201798717517,60.61145751,10.152998152163,373.285714285714,355.428571428571,359.959183673469,338.142857142857,1,0,0,0,1,0,0,0,0,1,0,0,Under
39.5,80,8,-15.87876657227,161.64432432,0.33445146155,329.428571428571,339.571428571429,342.755102040816,266.285714285714,0,0,0,0,1,0,0,0,0,1,0,0,Under
37.5,72,0,-88.02717952,15.9147274600002,27.8485928664,329.857142857143,268.571428571429,338.857142857143,274.714285714286,1,0,1,0,0,0,0,0,1,0,0,0,Over
41.5,63,12,-29.53892846536,108.95271263,41.16341965344,266.285714285714,358.625,339.571428571429,371.854166666667,0,0,0,0,1,0,0,0,1,0,0,0,Over
36.5,84,8,-41.0170591044,52.20494568,61.1396965382,334.714285714286,338.857142857143,234.571428571429,329.857142857143,1,0,0,0,1,0,0,0,0,1,0,0,Over
44.0,79,0,1.05212596651,164.76375726,16.20423410571,346.142857142857,404.142857142857,374.571428571429,376.0,1,0,0,0,1,0,0,0,0,1,0,0,Over
34.5,85,0,-16.40414754632,126.93929064,13.24546341488,344.25,274.714285714286,328.875,268.571428571429,0,0,0,0,1,0,0,0,0,1,0,0,Over
42.0,61,5,5.886894369448,194.23701424,5.060947474152,234.571428571429,353.285714285714,334.714285714286,372.714285714286,0,0,0,0,1,0,0,0,0,1,0,0,Under
42.0,49,16,-44.705840714,163.77291541,70.2059458984,339.142857142857,322.285714285714,370.448979591837,317.571428571429,0,0,0,0,1,0,0,0,0,1,0,0,Under
41.0,68,15,-12.75941621181,96.9404026899999,6.53328477337,372.714285714286,369.714285714286,353.285714285714,380.081632653061,1,0,0,0,1,0,0,0,0,1,0,0,Under
46.5,51,8,7.9997561645,127.08651128,18.8740961097,374.571428571429,356.428571428571,282.897959183673,245.8,0,0,0,0,1,0,0,0,0,1,0,0,Over
42.5,61,18,13.78991217492,105.82529228,21.41601153868,280.25,370.25,376.291666666667,345.5,0,0,0,0,1,1,0,0,0,0,0,0,Under
33.0,51,26,-9.69039530209,201.99825948,3.04593304769,280.375,224.5,339.09375,352.125,0,0,0,0,1,0,0,0,0,1,0,0,Under
40.0,72,0,-39.27721315259,57.8371979799999,21.09550902741,275.125,353.5,326.125,399.375,0,0,1,0,0,0,0,0,1,0,0,0,Over
45.0,72,0,-8.99151753144,356.08814952,14.92910937256,368.5,253.25,367.625,329.125,1,0,1,0,0,0,0,0,1,0,0,0,Over
34.0,75,8,-6.13308907168,63.17455361,10.60355311512,329.125,312.5,253.25,368.09375,0,0,0,0,1,0,0,0,0,1,0,0,Under
40.0,82,18,10.04937972114,141.10815529,28.81684313086,314.25,367.625,345.875,368.5,1,0,0,0,1,0,0,0,0,1,0,0,Under
45.0,62,14,-46.36209324919,69.18361097,62.06737537221,352.125,326.125,224.5,275.125,0,0,0,0,1,0,0,0,1,0,0,0,Under
40.5,68,5,-57.9977631771,135.92028598,81.5000097447,333.125,269.625,330.75,364.171875,0,0,0,0,1,0,0,0,0,1,0,0,Under
47.0,61,8,21.16928910885,141.75852732,9.62282574015,345.5,376.25,370.25,369.875,1,0,0,0,1,0,0,0,0,1,0,0,Over
42.0,72,0,5.4464697777,174.19786506,8.92356427418,345.875,331.625,314.25,309.375,0,0,1,0,0,0,0,0,1,0,0,0,Over
48.5,47,8,26.9545055531,73.3301987699999,6.5970385147,399.375,391.5,353.5,328.854166666667,1,0,0,0,1,0,0,0,1,0,0,0,Under
34.0,81,9,-59.43692100071,8.36301241000001,46.00682780429,330.75,363.875,333.125,367.125,0,0,0,0,1,0,0,0,0,1,0,0,Over
34.5,58,11,-70.0315289751,248.5776565,49.7833546831,309.375,316.375,331.625,336.9375,1,0,0,0,1,0,0,1,0,0,0,0,Over
40.0,54,3,9.12138850409,7.60764073000018,11.61131308991,367.125,374.75,363.875,348.520833333333,1,0,0,0,1,0,0,0,0,1,0,0,Over
38.0,72,0,-34.23103176131,71.1113615100001,41.16257798389,345.444444444444,331.777777777778,335.111111111111,369.111111111111,1,0,1,0,0,0,0,0,1,0,0,0,Over
34.5,56,5,-90.1286793898,189.15553495,56.3074856882,299.444444444444,317.444444444444,330.777777777778,316.111111111111,1,0,0,0,1,0,0,0,0,0,0,1,Under
34.5,45,7,-6.32370085866,87.2825967399999,14.11029563394,275.777777777778,320.555555555556,217.444444444444,265.777777777778,0,0,0,0,1,0,0,0,0,1,0,0,Under
34.5,48,0,-20.39479704054,27.3160928699999,5.06346525306,316.111111111111,327.888888888889,317.444444444444,367.444444444444,0,0,0,0,1,0,0,0,0,1,0,0,Under
39.0,57,0,-6.00999316469,97.8179868699999,24.58721068671,361.333333333333,287.666666666667,366.777777777778,358.333333333333,0,0,0,0,1,0,0,0,1,0,0,0,Under
45.0,51,12,-1.1354714839,213.3648874,29.8967034421,367.444444444444,339.666666666667,327.888888888889,279.746031746032,0,0,0,0,1,0,0,0,0,1,0,0,Under
43.0,57,9,-138.166880216666,26.2666126199999,138.329623333334,359.111111111111,366.777777777778,307.222222222222,361.333333333333,1,0,0,0,1,0,0,0,1,0,0,0,Over
48.0,72,0,21.87972370784,118.86331659,13.69119765816,390.111111111111,358.333333333333,401.333333333333,287.666666666667,1,0,1,0,0,0,0,0,1,0,0,0,Over
38.0,56,3,9.17589106893,177.68212248,0.55718520361,337.0,330.777777777778,314.396825396825,299.444444444444,1,0,0,0,1,0,0,0,0,1,0,0,Over
42.0,55,4,-3.580026222415,39.4896417900002,1.950003654725,369.111111111111,348.222222222222,331.777777777778,370.666666666667,0,0,0,0,1,0,0,0,0,1,0,0,Under
42.5,63,0,18.34001889354,290.10176316,5.99889348406,217.444444444444,401.333333333333,275.777777777778,390.111111111111,1,0,0,0,1,0,0,0,0,1,0,0,Over
48.5,55,10,29.39270541831,155.37338118,15.48819530169,368.444444444444,374.555555555556,313.063492063492,249.666666666667,0,0,0,0,1,0,0,0,1,0,0,0,Over
41.0,61,4,-61.152849633,182.7771299,93.4002382418,370.666666666667,265.777777777778,348.222222222222,320.555555555556,0,0,0,0,1,0,0,0,0,1,0,0,Under
42.0,78,10,-3.78776345291,124.54939857,19.07718099189,363.555555555556,273.888888888889,269.253968253968,370.222222222222,0,0,0,0,1,0,0,0,0,1,0,0,Over
44.5,72,0,-26.66069280941,153.08404347,9.60899745879,249.666666666667,370.222222222222,374.555555555556,273.888888888889,0,0,0,1,0,0,0,0,0,1,0,0,Over
45.0,36,7,-50.54054213466,16.81678992,64.27467581994,335.111111111111,307.222222222222,345.444444444444,359.111111111111,1,0,0,0,1,0,0,0,0,1,0,0,Under
40.5,72,0,-0.811131513680001,110.41756608,19.91441981132,281.5,356.5,351.1,324.4,0,0,1,0,0,0,0,0,1,0,0,0,Under
41.0,68,0,19.83053967761,77.1044433,10.53203966859,351.1,375.7,281.5,260.9,0,0,0,0,1,0,0,0,1,0,0,0,Over
36.5,41,7,-23.91433792568,118.67856493,7.00368507752,269.8,317.5,375.2,274.0,0,0,0,0,1,1,0,0,0,0,0,0,Under
36.5,56,5,6.9674101139,91.2241246399999,43.7623243435,381.5,296.2,382.8,317.3,1,0,0,0,1,0,0,0,1,0,0,0,Over
44.5,72,0,-131.55406931053,90.0572718999999,114.53150448747,250.7,390.2,377.8,360.4,0,0,0,1,0,0,0,0,0,1,0,0,Over
51.0,58,8,0.0758108354999987,29.3203620099998,25.8087698777,377.8,366.1,250.7,348.7,0,0,0,0,1,0,0,0,0,1,0,0,Under
40.0,72,0,-65.43748624634,100.46301455,58.30013961466,312.1,322.1,326.4,315.7,0,0,1,0,0,0,0,0,1,0,0,0,Under
33.0,76,10,-43.59990470581,24.0828027299999,30.37011761199,324.4,274.0,356.5,317.5,0,0,0,0,1,0,0,0,0,1,0,0,Under
42.5,63,21,22.02215135035,75.6054486,10.35263805585,330.4,231.6,328.4,399.0,0,0,0,0,1,0,0,0,0,1,0,0,Over
44.0,52,0,15.1365343773,134.96131721,31.1504634305,358.5,375.2,347.3,269.8,0,0,0,0,1,0,0,0,0,1,0,0,Under
41.5,58,14,26.2502325953,168.81358199,2.9402003315,360.4,328.4,390.2,330.4,0,0,0,0,1,0,0,0,0,1,0,0,Under
42.5,52,0,7.945060076178,91.4511410800001,6.627553543442,347.3,315.7,358.5,322.1,0,0,0,0,1,0,0,0,0,1,0,0,Over
41.5,50,4,-119.63698963149,73.3911897099999,123.41498782051,370.5,326.4,356.5,312.1,0,0,0,0,1,0,0,0,0,1,0,0,Under
47.5,42,5,8.79265715628,68.6877492399999,2.5124616805,399.0,356.5,231.6,370.5,0,0,0,0,1,0,0,0,1,0,0,0,Under
37.0,49,7,-80.21185979986,83.8622743200001,65.75870423894,260.9,348.7,375.7,366.1,0,0,0,0,1,0,0,0,1,0,0,0,Over
47.0,72,0,38.5766786217,129.45487907,20.6544547259,382.8,317.3,381.5,296.2,0,0,1,0,0,0,0,0,1,0,0,0,Under
37.0,47,10,-11.03549815276,135.19574307,18.77546639684,300.545454545455,265.818181818182,386.545454545455,396.727272727273,0,0,0,0,1,0,0,0,0,0,0,1,Under
43.5,60,12,9.1459619588,17.9837558700001,16.6619620998,316.272727272727,360.636363636364,268.0,286.181818181818,1,0,0,0,1,0,0,0,0,1,0,0,Under
32.0,26,12,-13.76765851697,121.4484861,1.31685590163,272.0,323.909090909091,323.0,361.454545454545,1,0,0,0,1,0,0,0,0,1,0,0,Under
36.5,28,10,-18.3557790299,194.18926685,60.1082802679,319.363636363636,325.363636363636,309.909090909091,362.363636363636,0,0,0,0,1,0,0,0,0,1,0,0,Under
38.0,72,0,0.5366238549,109.68874352,109.0256561903,286.181818181818,309.909090909091,360.636363636364,319.363636363636,1,0,1,0,0,0,0,0,1,0,0,0,Under
47.5,72,0,15.67993124943,384.3189154,6.82002784717,381.818181818182,342.272727272727,308.363636363636,234.727272727273,1,0,1,0,0,0,0,0,1,0,0,0,Under
35.5,77,8,-10.5594667886,25.6140576999999,28.2381057678,323.909090909091,268.0,347.181818181818,316.272727272727,1,0,0,0,1,0,0,0,0,1,0,0,Over
39.0,74,9,-32.58052317133,135.92644441,35.47597634347,342.272727272727,323.0,270.727272727273,272.0,1,0,0,0,1,0,0,0,0,1,0,0,Under
41.0,30,7,16.95926867832,29.6686105199999,1.63165508644,370.454545454545,348.0,396.909090909091,369.363636363636,1,0,0,0,1,0,0,0,1,0,0,0,Under
43.0,30,10,55.0711803504,33.6826835999998,10.4253676118,308.363636363636,386.545454545455,381.818181818182,300.545454545455,1,0,0,0,1,0,0,1,0,0,0,0,Over
43.5,54,3,58.7001825574,104.51581867,19.9559264152,234.727272727273,362.363636363636,342.272727272727,325.363636363636,1,0,0,0,1,0,0,0,0,1,0,0,Under
45.0,72,0,-130.80362449462,3.63631585999997,119.58401089138,396.727272727273,351.818181818182,265.818181818182,379.0,0,0,1,0,0,0,0,0,1,0,0,0,Under
47.0,28,8,1.36817814759,73.99304674,20.10679669281,383.0,369.363636363636,362.090909090909,348.0,1,0,0,0,1,0,0,0,0,1,0,0,Over
42.5,26,4,-58.307236837371,132.30431806,57.953319194029,362.090909090909,270.727272727273,383.0,342.272727272727,1,0,0,0,1,0,0,0,0,1,0,0,Under
