total_line,temp,wind,total_qb_elo,team_elo_diff,qb_elo_diff,avg_home_total_yards,avg_away_total_yards,avg_home_total_yards_against,avg_away_total_yards_against,home_away_yards_diff,away_home_yards_diff,total_result
0.5223880597014924,0.6000000000000001,0.1549295774647887,0.6476199784485718,0.3019734534152071,0.0749564856839229,0.5568322981366459,0.4991243432574431,0.6509316770186335,0.7768826619964975,0.3964497041420118,0.2701923076923077,Under
0.208955223880597,0.3739130434782609,0.1408450704225352,0.2824255115693966,0.2015221191327538,0.6516865022013655,0.5349976110845683,0.5340158965377881,0.583731485905399,0.5640576586285867,0.5236231224396911,0.3461538461538461,Over
0.6119402985074626,0.3043478260869565,0.1549295774647887,0.7324904751476038,0.2798765461706614,0.0246248263226247,0.60743400621118,0.6675594931492732,0.5921001552795031,0.6162563098794677,0.5435563870518627,0.431326887726244,Over
0.4925373134328358,0.6782608695652175,0.0,0.8041627666812542,0.0603147596128679,0.0023506341223309,0.6861942405420667,0.6397070530170351,0.5666290231507624,0.5717242477312522,0.6336740182894035,0.4319274475524471,Under
0.7014925373134328,0.6608695652173914,0.1126760563380281,0.7468433310587622,0.6994063268373323,0.1196492227954022,0.5546583850931677,0.8137769994162295,0.6240165631469984,0.6575598365440752,0.4754240631163704,0.5069711538461539,Under
0.08955223880597,0.3478260869565217,0.1408450704225352,0.560223275949048,0.4793337543466148,0.2510819780639905,0.4999999999999999,0.635201401050788,0.5956521739130435,0.6157618213660245,0.4620118343195266,0.4063701923076923,Over
0.4029850746268656,0.6782608695652175,0.0,0.5705410960309817,0.1893101673921194,0.267372659438383,0.5430641821946164,0.5896088733216586,0.5290890269151133,0.7304144775248109,0.4173570019723858,0.426602564102565,Under
0.3731343283582088,0.6956521739130436,0.1690140845070422,0.7217971848924769,0.4623333032243404,0.1197840996025595,0.5041407867494829,0.5989492119089317,0.565476190476191,0.5610040863981313,0.5021696252465492,0.404847756410256,Under
0.5223880597014924,0.4869565217391304,0.0,0.6465850726305593,0.1447978182507046,0.1347101002066303,0.5988243123336289,0.6783837878408809,0.5561224489795916,0.6105829372029019,0.5408284023668639,0.4666037087912091,Under
0.417910447761194,0.6782608695652175,0.0,0.7216198729839909,0.4154172126430307,0.0337884942225219,0.438975155279503,0.602276707530648,0.5298136645962732,0.5858143607705779,0.4357396449704142,0.4347355769230769,Over
0.2388059701492536,0.5217391304347826,0.0985915492957746,0.7228415260206169,0.0288852095819236,0.0187449477127706,0.5566770186335404,0.5917688266199649,0.5389751552795031,0.5267950963222418,0.5653254437869822,0.4204326923076922,Under
0.417910447761194,0.6782608695652175,0.0,0.927412364551068,0.0169946572396973,0.3347735022151296,0.4383022774327127,0.6036193812025692,0.5484472049689441,0.6234676007005254,0.4097830374753455,0.4212339743589748,Under
0.4477611940298506,0.6782608695652175,0.0,0.6989510335943103,0.6261789084971562,0.0151779269301154,0.4115942028985512,0.6478692352597776,0.5204968944099378,0.6173963806187969,0.3935305719921112,0.4732371794871791,Over
0.7164179104477612,0.6782608695652175,0.0140845070422535,0.783361856234358,0.1784372909632694,0.1100933348226144,0.5993788819875776,0.7395796847635727,0.5914596273291924,0.6693520140105078,0.5015384615384615,0.48125,Under
0.4328358208955224,0.3826086956521739,0.1830985915492957,0.5514520447376667,0.0258128474656354,0.246688982314895,0.5577861579414378,0.596197147860895,0.5149733806566102,0.6073304978734045,0.5117497886728662,0.442050137362637,Over
0.4029850746268656,0.6782608695652175,0.0,0.7629689517819794,0.0040305106320441,0.0135337652014583,0.5450310559006211,0.6468527866488109,0.4348796583850931,0.712063459359226,0.4312565262791502,0.5388106264140277,Over
0.8955223880597015,0.4260869565217391,0.1126760563380281,0.7584684505807588,0.3325391530838429,0.0140573678672425,0.6679236912156165,0.5889417062797093,0.6062555456965387,0.6624968726544903,0.5584108199492817,0.3664148351648353,Over
0.4328358208955224,0.6782608695652175,0.0,0.7512567585697832,0.3843402110769487,0.0518876399506221,0.5180124223602485,0.836077057793345,0.5338509316770186,0.6322241681260946,0.4646153846153846,0.5920673076923076,Under
0.4328358208955224,0.8260869565217391,0.1549295774647887,0.7361384258260601,0.0523847124011683,0.1803517313893559,0.4011387163561071,0.7460595446584939,0.5543478260869564,0.7250437828371279,0.3128205128205124,0.514423076923077,Over
0.2238805970149252,0.6869565217391305,0.1408450704225352,0.6858438575365602,0.0014184354007771,0.0584773769426468,0.500388198757764,0.4846760070052539,0.5056288819875776,0.5481611208406305,0.5079881656804733,0.3727463942307693,Over
0.3880597014925372,0.6434782608695653,0.0985915492957746,0.9052236844888014,0.3529675768490871,0.2063804471414322,0.4615683229813664,0.7225919439579686,0.810947204968944,0.5141856392294221,0.5013609467455621,0.2996995192307692,Under
0.4328358208955224,0.6782608695652175,0.0,0.71336555789627,0.0035684078616338,0.0471231836368102,0.5077639751552795,0.6510507880910683,0.4390527950310559,0.6199649737302977,0.4650887573964496,0.5384615384615385,Under
0.1044776119402984,0.4173913043478261,0.056338028169014,0.7780350043825599,0.0737660424135069,0.0680182310438516,0.5412784679089021,0.6455049620548738,0.6221920289855077,0.5058377116170455,0.5677514792899409,0.392898637820512,Over
0.5074626865671642,0.4260869565217391,0.0,0.6714287139801187,0.0788239623943655,0.1350277048418941,0.6545031055900621,0.6650214933927723,0.4895962732919254,0.587397618921261,0.5989301296993609,0.5089270104895108,Under
0.626865671641791,0.6521739130434783,0.1126760563380281,0.7810732327222332,0.0739432731635463,0.1271842651526737,0.6050724637681164,0.6672504378283712,0.5370082815734983,0.4563422566925201,0.6498168498168497,0.4737580128205133,Over
0.1791044776119402,0.5217391304347826,0.1126760563380281,0.6910522976194026,0.4870843585730314,0.1415463360084315,0.3723257418909596,0.605370694687683,0.4415113871635605,0.6763961860284098,0.3237343852728473,0.5052083333333343,Over
0.3880597014925372,0.7391304347826088,0.1267605633802817,0.6305188726497479,0.1327218546783663,0.1776286713906018,0.5370729813664596,0.5623905429071804,0.5578416149068323,0.7771453590192644,0.3812130177514792,0.3856670673076923,Over
0.2686567164179104,0.2782608695652174,0.0,0.650470661179018,0.0617528345500641,0.1294439246148229,0.5266563146997935,0.5707822533566849,0.4492753623188399,0.6043490951546987,0.4900394477317563,0.475460737179488,Over
0.5671641791044776,0.6782608695652175,0.0,0.6232827432341168,0.3065053704232109,0.2478583637241795,0.7243788819875776,0.5227670753064798,0.5548654244306412,0.5939871570344432,0.6477317554240627,0.360777243589744,Over
0.6865671641791044,0.6782608695652175,0.0,0.7810127021808833,0.0731295544618549,0.0729946009359791,0.6914172783737996,0.6005413150772172,0.4843308865047996,0.546569017672345,0.6546530392684237,0.46875,Under
0.3731343283582088,0.3217391304347826,0.0985915492957746,0.4309051899479113,0.0055069603907034,0.4618143775790386,0.5256728778467904,0.6141272621132522,0.6628364389233959,0.603969643899592,0.4895463510848118,0.3399038461538461,Under
0.462686567164179,0.3739130434782609,0.1126760563380281,0.7385751712299132,0.1407821395351108,0.0026132919626836,0.6000846979107841,0.7086451202037899,0.5268210050818742,0.4389428434962591,0.6577729962345337,0.5100524475524484,Over
0.4776119402985074,0.6782608695652175,0.0,0.7062954636740189,0.0758044101149112,0.0350119449016486,0.6017080745341614,0.532399299474606,0.5869565217391304,0.5761821366024519,0.5662721893491124,0.3425480769230769,Over
0.298507462686567,0.5739130434782609,0.028169014084507,0.6571393920389661,0.0104078759617888,0.0190518785978114,0.5394853593611351,0.6192144108081068,0.5397071872227158,0.5791843882912189,0.5168216398985621,0.4387019230769231,Under
0.4328358208955224,0.4695652173913044,0.1690140845070422,0.8020087298738018,0.1921333605701717,0.2250267670593918,0.5725377107364689,0.6725043782837128,0.6062555456965387,0.6544908681511139,0.4911242603550296,0.4237637362637368,Under
0.4477611940298506,0.4173913043478261,0.1830985915492957,0.6987685155151083,0.2203600529236476,0.0016421247196803,0.5572808833678401,0.665109943568788,0.4463423050379565,0.7695493842604167,0.4017469709777408,0.5424679487179496,Under
0.4925373134328358,0.4782608695652174,0.2112676056338028,0.6572153779576374,0.2704511073737254,0.0912920620854228,0.4927536231884052,0.7467162872154116,0.517770876466528,0.4674638791593695,0.5566999506903348,0.5431857638888895,Under
0.253731343283582,0.5130434782608696,0.0704225352112676,0.6998296897659528,0.3127383306899401,0.0003664709236148,0.5309147374364767,0.575863715968795,0.4930830039525699,0.6204426046807829,0.4824098977945135,0.4450393356643353,Over
0.582089552238806,0.3652173913043478,0.2816901408450704,0.7584897840462838,0.3729225127125065,0.0472046154743779,0.6359401468097127,0.6411399458684921,0.5830039525691691,0.5003980257920717,0.6435718128025822,0.4202360139860144,Under
0.2835820895522388,0.4,0.0985915492957746,0.6778000490156657,0.2188509983200456,0.1979867151243275,0.5379728966685481,0.5317624582072925,0.5622529644268773,0.6783951600063678,0.4486282947821408,0.361232517482518,Over
0.417910447761194,0.4608695652173913,0.0704225352112676,0.7430286226733536,0.4915409868876782,0.0670545879979036,0.5686335403726708,0.5967308814944536,0.5097308488612842,0.6124927028604781,0.516528599605523,0.4464743589743582,Over
0.3880597014925372,0.5043478260869565,0.0,0.7512674042926567,0.0656651619159522,0.1526947363419293,0.589803312629399,0.5621716287215411,0.6605848861283649,0.6802393461762996,0.4868836291913206,0.3059895833333329,Under
0.417910447761194,0.6782608695652175,0.0,0.7279416261230749,0.2152773566116218,0.1367450283045589,0.6158126293995854,0.5744308231173381,0.5850155279503105,0.5734335473827601,0.5788790269559491,0.3728966346153846,Over
0.2835820895522388,0.3565217391304348,0.0704225352112676,0.7132877383386225,0.4514224359674351,0.1102449508231504,0.4326752440106475,0.637478108581436,0.5070984915705419,0.5641731298473853,0.4455621301775148,0.4764766483516478,Over
0.4925373134328358,0.6782608695652175,0.0,0.789696009457055,0.2877597510453819,0.1432234792140616,0.5571428571428572,0.6640980735551664,0.5315217391304348,0.5509632224168126,0.5493491124260355,0.4758413461538461,Over
0.3432835820895522,0.6782608695652175,0.0,0.583571087003023,0.069010634457046,0.1304626849564807,0.5379325643300792,0.5779334500875657,0.5545696539485356,0.8018513885414064,0.3651732882502106,0.3988667582417584,Under
0.3880597014925372,0.5217391304347826,0.0704225352112676,0.6971721675838519,0.1863123728052517,0.0443591790062721,0.56055900621118,0.6209379256664729,0.61128364389234,0.7545566582344169,0.4143765066841988,0.3844818376068377,Under
0.3880597014925372,0.6086956521739131,0.1126760563380281,0.8005362962493728,0.5894056761849583,0.0886456527189667,0.5951863354037267,0.4649737302977233,0.4970496894409938,0.5761821366024519,0.561301775147929,0.3658653846153846,Under
0.298507462686567,0.6608695652173914,0.056338028169014,0.7053004617604712,0.1028498909350376,0.1326749240731561,0.4772256728778462,0.6675423234092243,0.4133022774327127,0.591554777194007,0.4610124917817219,0.5697115384615385,Over
0.3134328358208954,0.5217391304347826,0.1549295774647887,0.6694417832977517,0.4153569936327463,0.0697488674589868,0.5322503583373152,0.580358345682338,0.6324653607262297,0.6240064663882522,0.4810195721438332,0.3402366863905325,Over
0.4328358208955224,0.4260869565217391,0.1408450704225352,0.6291100276110472,0.3064028061976088,0.1252501470839673,0.5892259913999037,0.7817593964704291,0.6978021978021972,0.6945978714805341,0.4767410104688201,0.4278846153846154,Under
0.1343283582089552,0.408695652173913,0.1126760563380281,0.7164800485404849,0.0749760935520515,0.1727102825437053,0.5752399774138897,0.5167966884254098,0.5482778091473742,0.5580466341491663,0.5583549317815041,0.3617788461538461,Under
0.2686567164179104,0.6956521739130436,0.1267605633802817,0.6355942497715719,0.2784951161671067,0.136172308354768,0.531479390175042,0.5656742556917689,0.4203839638622251,0.4763572679509632,0.5802044109736414,0.4943181818181815,Under
0.2686567164179104,0.7652173913043478,0.1267605633802817,0.7719458277444673,0.3140471972761592,0.0228973336893692,0.5543478260869564,0.5928196147110333,0.5368234250221832,0.5858873321657917,0.5236193293885597,0.4228193681318678,Under
0.4776119402985074,0.6782608695652175,0.0,0.7994826871742546,0.0427785598823905,0.0153117708628969,0.5442546583850931,0.5542907180385289,0.4449728260869565,0.5928196147110333,0.5112426035502958,0.4674729567307693,Under
0.2238805970149252,0.4521739130434783,0.1408450704225352,0.3643933975073103,0.6259590419379449,0.1406755519014562,0.5186335403726707,0.5155866900175131,0.5919254658385092,0.6362521891418564,0.4623668639053254,0.3271634615384615,Under
0.3283582089552238,0.7304347826086957,0.3098591549295775,0.614993074616853,0.0017349125686437,0.1312798533011516,0.4782608695652173,0.7031523642732049,0.4937888198757764,0.6491535318155289,0.4228796844181455,0.5318509615384616,Over
0.1194029850746268,0.5130434782608696,0.2535211267605634,0.7008729022168789,0.0472320908067228,0.0418572983765158,0.4351409460105108,0.5900579280614309,0.4870998566650745,0.6110736898827969,0.4157487482931266,0.4594119822485205,Under
0.2835820895522388,0.7217391304347827,0.0845070422535211,0.7220271033681867,0.0391349994350956,0.0589623550514885,0.6770186335403726,0.691768826619965,0.3136645962732919,0.6322241681260946,0.5857988165680473,0.6634615384615385,Over
0.5223880597014924,0.7478260869565218,0.0,0.7435980351108606,0.2463542185479902,0.0760452436218915,0.0,0.0,0.0,0.0,0.4970414201183432,0.4314903846153846,Under
0.462686567164179,0.4260869565217391,0.0,0.6189002539036014,0.117630993639427,0.0326848839134365,0.6417278373800108,0.5967202674733327,0.4991530208921506,0.6037255214137881,0.5781603012372237,0.4546547202797211,Under
0.3880597014925372,0.4521739130434783,0.0140845070422535,0.736708070550629,0.4997538883909612,0.0071956829110089,0.5976042590949425,0.5511633725293975,0.4106033717834953,0.4873655241431068,0.6231614539306852,0.4919299450549459,Under
0.4328358208955224,0.6782608695652175,0.0,0.7145426404691192,0.1509381411292266,0.1067173922309174,0.68555900621118,0.7373029772329247,0.358695652173913,0.658493870402802,0.5745562130177515,0.6598557692307693,Under
0.3880597014925372,0.4782608695652174,0.1549295774647887,0.6740702773461209,0.4690405379502408,0.0950023426004189,0.6035936113575869,0.6523642732049036,0.3703194321206739,0.7259194395796847,0.4665257819103976,0.5925652472527476,Under
0.5373134328358208,0.6782608695652175,0.0,0.607886699568559,0.2887350691206031,0.2550190776436856,0.5199474438604875,0.7133234541290577,0.5551839464882949,0.6002963761282505,0.4876649977241692,0.4913091715976322,Under
0.1940298507462686,0.7652173913043478,0.1690140845070422,0.7379444071405697,0.3851746476055326,0.0464298716390382,0.5838509316770186,0.5192644483362522,0.5100931677018633,0.6015761821366025,0.5355029585798816,0.3930288461538461,Over
0.4029850746268656,0.3043478260869565,0.2253521126760563,0.7044309919659324,0.4448014410994315,0.0438938335078719,0.5261756876663711,0.7204153114836129,0.4787045252883757,0.5674255691768827,0.5146238377007609,0.5553743131868137,Over
0.2388059701492536,0.3739130434782609,0.1408450704225352,0.7367124271732458,0.2329763722818527,0.0140390487268317,0.5751552795031055,0.6472854640980736,0.5347826086956521,0.5667250437828372,0.5524260355029585,0.4617788461538462,Over
0.5522388059701492,0.6869565217391305,0.1830985915492957,0.7353259340315674,0.4917268548350139,0.0782616386954592,0.4993788819875776,0.7695271453590192,0.5198757763975155,0.6706363105662574,0.4244575936883633,0.5572115384615385,Under
0.4029850746268656,0.6782608695652175,0.0,0.5786831527866232,0.1279926134510197,0.1294763124812154,0.557811753463927,0.5772598679779072,0.5448355991834254,0.5839956890744974,0.5275375512061905,0.4059390129101671,Under
0.3432835820895522,0.6782608695652175,0.0,0.6936765786747281,0.0508712025438292,0.0471278888485438,0.5279503105590062,0.4500875656742557,0.5690993788819876,0.6654991243432574,0.4497041420118343,0.2998798076923077,Under
0.4328358208955224,0.7652173913043478,0.0422535211267605,0.5334321256794257,0.0637140962406649,0.205318090693049,0.452639751552795,0.8280210157618214,0.5209627329192547,0.6241681260945708,0.4202366863905326,0.5965144230769232,Over
0.1940298507462686,0.6695652173913044,0.0704225352112676,0.6994699890873051,0.2944155583067697,0.0213965741315757,0.0,0.0,0.0,0.0,0.4970414201183432,0.4314903846153846,Over
0.4776119402985074,0.6521739130434783,0.1126760563380281,0.6803652478476803,0.127397609927143,0.1308518939288164,0.5166370896184564,0.5864398298724046,0.5019964507542143,0.5879409557167881,0.493491124260355,0.4453983516483522,Over
0.1044776119402984,0.6434782608695653,0.0985915492957746,0.7292473194443473,0.0690372383173303,0.0357434773282373,0.4736024844720496,0.681260945709282,0.4420289855072469,0.4851138353765324,0.5301775147928994,0.5568910256410252,Under
0.4477611940298506,0.6000000000000001,0.1408450704225352,0.7565702984077964,0.2412925815901491,0.0133538757390282,0.559523809523809,0.6252189141856392,0.5106107660455481,0.6117921774664326,0.5100591715976331,0.4653445512820517,Under
0.1492537313432834,0.5391304347826087,0.1126760563380281,0.8125401927119593,0.017008721663016,0.016789150702811,0.4130434782608695,0.5637637318898266,0.5780632411067189,0.5287374621875499,0.4545454545454544,0.3709571678321682,Over
0.6417910447761194,0.6782608695652175,0.0,0.7860320210456486,0.0762695670793008,0.0044576047050419,0.574361628709455,0.7005253940455342,0.6556245686680465,0.5069079587468371,0.5922419460881005,0.4047809829059832,Under
0.5522388059701492,0.6434782608695653,0.0845070422535211,0.7573669720545716,0.5308778823438884,0.1109582469514133,0.6909937888198757,0.5910683012259195,0.577639751552795,0.6138353765323993,0.6088757396449704,0.3900240384615385,Over
0.3134328358208954,0.5391304347826087,0.1408450704225352,0.6815307506390372,0.3202716475985516,0.003367983043899,0.583695652173913,0.5761821366024519,0.5309006211180124,0.6912434325744308,0.474792899408284,0.4159855769230769,Over
0.298507462686567,0.4869565217391304,0.0985915492957746,0.7115395567199212,0.4275057555700101,0.0008663974805609,0.420807453416149,0.659369527145359,0.4877360882241102,0.5459719789842382,0.4488165680473372,0.5064879317111455,Under
0.3432835820895522,0.7304347826086957,0.1126760563380281,0.7752146710225244,0.2908653745238528,0.0551492373052321,0.557194616977225,0.5980735551663748,0.487060041407868,0.58766296944931,0.5245890861275467,0.4649439102564098,Under
0.8507462686567163,0.6782608695652175,0.0,0.7194809381605517,0.5325135784233646,0.0428222086032202,0.657830523513753,0.6971478608956725,0.4231366459627328,0.5272704528396305,0.6420963651732876,0.582417582417583,Over
0.208955223880597,0.3130434782608695,0.1690140845070422,0.7699382034153073,0.014223777691854,0.1974027480779289,0.4773550724637686,0.5755983654407478,0.5505952380952375,0.6058085230589615,0.4514792899408283,0.4003405448717957,Under
0.2686567164179104,0.6173913043478261,0.0422535211267605,0.7238725955110554,0.0563353056131427,0.010394651523584,0.5263975155279502,0.3771161704611786,0.4908773291925465,0.5051566452617233,0.5568704799474036,0.310346554487179,Over
0.3283582089552238,0.6608695652173914,0.0985915492957746,0.6539427769660812,0.4714587412335252,0.0179987926626319,0.485427615862399,0.5701198976155202,0.5347587195413276,0.6528357806816655,0.4258534365043242,0.4088387573964507,Over
0.3134328358208954,0.6782608695652175,0.0,0.7058251663586788,0.5136830795797066,0.0517746619284277,0.5868530020703928,0.563339171044951,0.5396480331262935,0.5466433158201979,0.5749112426035503,0.4004006410256419,Under
0.5074626865671642,0.6086956521739131,0.2535211267605634,0.6888935324280883,0.0208053197161976,0.0171059415152153,0.0,0.0,0.0,0.0,0.4970414201183432,0.4314903846153846,Under
0.1194029850746268,0.1565217391304348,0.2957746478873239,0.6136437507814135,0.030651663896991,0.1802166620161087,0.4179407548972764,0.6044725852081366,0.5322503583373152,0.7507746194261086,0.3082385070550745,0.4343565088757392,Under
0.4925373134328358,0.6782608695652175,0.0,0.7331940906831612,0.0575360836174589,0.0591490847797593,0.5190771960958291,0.635476607455592,0.5290594498669037,0.7052789592194151,0.4160608622147076,0.4581043956043955,Under
0.253731343283582,0.6086956521739131,0.2253521126760563,0.4751893189951438,0.4560258300015129,0.1723259058347331,0.5832862789384534,0.4878204107626182,0.5954263128176164,0.6919280369367934,0.4740182894029053,0.3053977272727284,Over
0.208955223880597,0.3478260869565217,0.2253521126760563,0.6771309744615012,0.3006246524346164,0.1016863168625756,0.468520609824958,0.5535742716128004,0.5009881422924907,0.5475242795733171,0.4841312533620224,0.4236232517482512,Under
0.5671641791044776,0.6782608695652175,0.0,0.7623588067201678,0.3982431426874107,0.076778582941397,0.56055900621118,0.7192060712200824,0.6066252587991724,0.6088733216579107,0.5128205128205123,0.4555288461538462,Under
0.5970149253731342,0.6782608695652175,0.0,0.7221189108111129,0.0441745862828849,0.1618920753813228,0.6723602484472049,0.6319739804853642,0.5788598047914814,0.6297222917187899,0.583939137785291,0.4171531593406599,Under
0.3880597014925372,0.3913043478260869,0.0845070422535211,0.7529690605884422,0.5107794070194,0.0199616944120984,0.5861801242236024,0.6320490367775832,0.5968944099378881,0.5847635726795096,0.5486390532544378,0.4032451923076923,Under
0.3283582089552238,0.7304347826086957,0.0985915492957746,0.7421270429991723,0.0790485694233062,0.0039381435352666,0.4394409937888198,0.6252189141856392,0.6413043478260869,0.5621716287215411,0.4520710059171597,0.3641826923076923,Over
0.4477611940298506,0.3826086956521739,0.0985915492957746,0.4349204951562949,0.1126338959138234,0.5723311664620389,0.5885093167701863,0.5928779918272032,0.4576604554865419,0.670753064798599,0.4923076923076923,0.4841346153846154,Over
0.462686567164179,0.6782608695652175,0.0,0.4889275844431406,0.1483534938697212,0.4754439075617608,0.5975672877846785,0.4330748061045779,0.4487577639751552,0.5576682511883906,0.5756269371653988,0.3813530219780216,Under
0.4925373134328358,0.6608695652173914,0.056338028169014,0.7327118326049157,0.5655496753879582,0.0333124107090037,0.5590062111801242,0.6837419731465272,0.5423136645962733,0.6992119089316988,0.4505917159763313,0.4809695512820517,Over
